Site,BL,low,high
25.0,4.087555401029541,2.8192329550283493,3.148148924175465
75.0,4.088795992643654,2.8204735466424617,3.1398837222787117
125.0,4.087815375481846,2.8194929294806537,3.147024287702161
175.0,4.088901971314685,2.8205795253134927,3.1428539190496325
225.0,4.087578942024155,2.8192564960229634,3.140844715699502
275.0,4.087593521358297,2.819271075357105,3.1391320586361804
325.0,4.08927616487804,2.820953718876848,3.1440002872980983
375.0,4.089946613963171,2.8216241679619793,3.1427779832407676
425.0,4.091110170034718,2.8227877240335264,3.1319480842127545
475.0,4.0899518830132475,2.8216294370120556,3.1249047793438454
525.0,4.089946613963171,2.8216241679619793,3.122270434413144
575.0,4.090406665307836,2.822084219306644,3.1153777304910717
625.0,4.090406665307836,2.822084219306644,3.1112372376670905
675.0,4.0906517080801565,2.8223292620789646,3.110155282101906
725.0,4.088795992643654,2.8204735466424617,3.096738047119933
775.0,4.086165317144212,2.8178428711430197,3.093855672111105
825.0,4.081944583314616,2.8136221373134243,3.0906891607210625
875.0,4.078695939848192,2.810373493847,3.098983784612148
925.0,4.077182213484466,2.8088597674832743,3.0938531684998036
975.0,4.074228002205072,2.8059055562038804,3.093970095372824
1025.0,4.069513388761959,2.8011909427607673,3.0827409755999406
1075.0,4.0661414172264045,2.7978189712252126,3.080302624880927
1125.0,4.065740652926584,2.797418206925392,3.08227242413912
1175.0,4.064254911633633,2.7959324656324407,3.081735252702048
1225.0,4.061116023870593,2.792793577869401,3.0701544483386574
1275.0,4.0595873219103265,2.799107845798548,3.0642217495710202
1325.0,4.05885670784598,2.798377231734201,3.0557420331285368
1375.0,4.056968783886361,2.796489307774582,3.052436892325682
1425.0,4.051686120024478,2.791206643912699,3.053672400273978
1475.0,4.0499903075550785,2.7895108314433,3.054465083059692
1525.0,4.050365472634579,2.7898859965228002,3.0567228837852296
1575.0,4.048383800825774,2.7879043247139954,3.057913937207256
1625.0,4.04560290741853,2.7851234313067517,3.056757401671444
1675.0,4.043278211706754,2.7827987355949757,3.0520255790470365
1725.0,4.041962073737844,2.7814825976260655,3.0500676519270034
1775.0,4.041005865338601,2.7805263892268224,3.0502390299044313
1825.0,4.038417674606366,2.7779381984945877,3.0454086159407474
1875.0,4.036050200830081,2.7755707247183024,3.0405900198987235
1925.0,4.036873143653789,2.7763936675420107,3.0382723691227485
1975.0,4.035981845835911,2.7755023697241326,3.0386928622996185
2025.0,4.032436124316551,2.771956648204773,3.042951565512868
2075.0,4.030590227050114,2.7701107509383354,3.0403087406554583
2125.0,4.029343972520197,2.768864496408418,3.03892672032808
2175.0,4.025540020070714,2.7650605439589357,3.0369082721512832
2225.0,4.023165590064732,2.7626861139529533,3.032088142535507
2275.0,4.021947658902691,2.761468182790912,3.029488010536962
2325.0,4.020200638373786,2.7597211622620073,3.024352016298418
2375.0,4.01962549603815,2.759146019926371,3.015638932187038
2425.0,4.018756764823475,2.9550195037570055,3.005590852609469
2475.0,4.017336684901627,2.9503700086986426,2.9977881041525514
2525.0,4.015688322023535,2.9446758962632056,2.9914758939790707
2575.0,4.015472561957104,2.9435776268383074,2.9899433177850625
2625.0,4.014301382482337,2.9390786588155473,2.9854659571357898
2675.0,4.013972228064029,2.935824095473953,2.976771820889926
2725.0,4.012133459942616,2.9292059792825405,2.9701719810016867
2775.0,4.0110041596401524,2.9257575297334095,2.962491080869891
2825.0,4.010261493102126,2.925387874383961,2.9596808814617983
2875.0,4.008764245277204,2.921682965237821,2.9572070098323007
2925.0,4.007359900038778,2.9171570033016705,2.9518160357876715
2975.0,4.003521593403057,2.911239218669694,2.9507437631448807
3025.0,4.001358014476391,2.9108051844888214,2.952931012099901
3075.0,4.000758603090651,2.9147919898270698,2.957670664735402
3125.0,4.0005738765738545,2.915797312403989,2.9580633740093347
3175.0,3.999901806735435,2.915125242565569,2.9587354438477544
3225.0,3.9982249670200654,2.917727156168683,2.961267221280533
3275.0,3.997607930561834,2.914298806380419,2.9576386008730005
3325.0,3.9944288014481115,2.906923357684193,2.9504489674246672
3375.0,3.993851089035627,2.9035173851928024,2.946996428386103
3425.0,3.9944288014481115,2.9037630921398105,2.945917319964532
3475.0,3.9938650416658086,2.900164097618076,2.9403866236573895
3525.0,3.9944288014481115,2.9052839626655804,2.9472059374324617
3575.0,3.9947507466048338,2.900312561075755,2.943378938348972
3625.0,3.9966204487128154,2.9026666055283172,2.942488872755985
3675.0,3.997348047115607,2.900780607624387,2.943434329181703
3725.0,3.997249974005775,2.907933184199232,2.9516411595308356
3775.0,3.9973835470505117,2.9073672739929757,2.9532924275344037
3825.0,3.9966204487128154,2.9027756340199993,2.9515230561279404
3875.0,3.9973835470505117,2.9075791657194747,2.9568618367447677
3925.0,3.997348047115607,2.9109692692369418,2.962054568012779
3975.0,3.9984190198429745,2.9159716385602823,2.968465679803052
4025.0,3.9997031382462422,2.9119994124824737,2.962785847185949
4075.0,4.001358014476391,2.911628356247356,2.9620009147836317
4125.0,4.002092200048863,2.9086345780526845,2.9587982126626455
4175.0,4.001872975320222,2.909545987407742,2.959450169321613
4225.0,4.000815635739766,2.402229154108457,2.9603444508445547
4275.0,4.0005435524150625,2.4019570707837534,2.9554518182841356
4325.0,3.998478166594568,2.3998916849632588,2.957868874561684
4375.0,3.997249974005775,2.398663492374466,2.9569489811839884
4425.0,3.9947507466048338,2.3961642649735246,2.96015707335171
4475.0,3.9939014354415834,2.3953149538102743,2.960780771560543
4525.0,3.993251328522797,2.3946648468914877,2.9544674101732817
4575.0,3.992545931210974,2.3939594495796648,2.958148780855452
4625.0,3.9917389402323,2.3931524586009907,2.959615823917975
4675.0,3.9905009820908854,2.3919145004595763,2.961032907152188
4725.0,3.9922730487188254,2.3936865670875163,2.9734849460599584
4775.0,3.992304462980205,2.393717981348896,2.9717759197784384
4825.0,3.99254708033913,2.393960598707821,2.97628599644096
4875.0,3.992304462980205,2.393717981348896,2.981021581764268
4925.0,3.9922730487188254,2.3936865670875163,2.9843556262692754
4975.0,3.988068217070869,2.38948173543956,2.9900780279184405
