Site,BL,low,high
25.0,4.3050566805315,2.3779715203655,3.531491434195961
75.0,4.3050566805315,2.3779715203655,3.531491434195961
125.0,4.3050566805315,2.3779715203655,3.531491434195961
175.0,4.3050566805315,2.3779715203655,3.531491434195961
225.0,4.3050566805315,2.3779715203655,3.531491434195961
275.0,4.3050566805315,2.3779715203655,3.531491434195961
325.0,4.3050566805315,2.3779715203655,3.531491434195961
375.0,4.3050566805315,2.3779715203655,3.531491434195961
425.0,4.3050566805315,2.3779715203655,3.531491434195961
475.0,4.3050566805315,2.3779715203655,3.531491434195961
525.0,4.3050566805315,2.3779715203655,3.531491434195961
575.0,4.3050566805315,2.3779715203655,3.531491434195961
625.0,4.3050566805315,2.3779715203655,3.531491434195961
675.0,4.3050566805315,2.3779715203655,3.531491434195961
725.0,4.3050566805315,2.3779715203655,3.531491434195961
775.0,4.3050566805315,2.3779715203655,3.531491434195961
825.0,4.3050566805315,2.3779715203655,3.531491434195961
875.0,4.3050566805315,2.3779715203655,3.531491434195961
925.0,4.3050566805315,2.3779715203655,3.531491434195961
975.0,4.3050566805315,2.3779715203655,3.531491434195961
1025.0,4.3050566805315,2.3779715203655,3.531491434195961
1075.0,4.3050566805315,2.3779715203655,3.531491434195961
1125.0,4.108106294683,2.6318541391224,3.933035725887639
1175.0,4.005541341499001,2.5292891859384006,4.041511777435659
1225.0,4.005541341499001,2.5292891859384006,4.041511777435659
1275.0,4.005541341499001,2.5292891859384006,4.041511777435659
1325.0,4.005541341499001,2.5292891859384006,4.041511777435659
1375.0,4.005541341499001,2.5292891859384006,4.041511777435659
1425.0,4.005541341499001,2.5292891859384006,4.041511777435659
1475.0,4.005541341499001,2.5292891859384006,4.041511777435659
1525.0,4.005541341499001,2.5292891859384006,4.041511777435659
1575.0,4.005541341499001,2.5292891859384006,4.041511777435659
1625.0,4.005541341499001,2.5292891859384006,4.041511777435659
1675.0,4.005541341499001,2.5292891859384006,4.041511777435659
1725.0,4.005541341499001,2.5292891859384006,4.041511777435659
1775.0,4.005541341499001,2.5292891859384006,4.041511777435659
1825.0,4.005541341499001,2.5292891859384006,4.041511777435659
1875.0,4.005541341499001,2.5292891859384006,4.041511777435659
1925.0,4.005541341499001,2.5292891859384006,4.041511777435659
1975.0,4.005541341499001,2.5292891859384006,4.041511777435659
2025.0,4.005541341499001,2.5292891859384006,4.041511777435659
2075.0,4.005541341499001,2.5292891859384006,4.041511777435659
2125.0,4.005541341499001,2.5292891859384006,4.041511777435659
2175.0,4.005541341499001,2.5292891859384006,4.041511777435659
2225.0,4.005541341499001,2.5292891859384006,4.041511777435659
2275.0,4.005541341499001,2.5292891859384006,4.041511777435659
2325.0,4.005541341499001,2.5292891859384006,4.041511777435659
2375.0,4.005541341499001,2.5292891859384006,4.041511777435659
2425.0,4.005541341499001,2.5292891859384006,4.041511777435659
2475.0,4.005541341499001,2.5292891859384006,4.041511777435659
2525.0,4.005541341499001,2.5292891859384006,4.041511777435659
2575.0,4.005541341499001,2.5292891859384006,4.041511777435659
2625.0,4.005541341499001,2.5292891859384006,4.041511777435659
2675.0,4.005541341499001,2.5292891859384006,4.041511777435659
2725.0,4.005541341499001,2.5292891859384006,4.041511777435659
2775.0,4.005541341499001,2.5292891859384006,4.041511777435659
2825.0,4.005541341499001,2.5292891859384006,4.041511777435659
2875.0,3.8938324269850004,2.5227518318910005,4.13526719418544
2925.0,3.35905609944,1.9879755043460001,3.932494834596044
2975.0,3.35905609944,1.9879755043460001,3.932494834596044
3025.0,3.35905609944,1.9879755043460001,3.932494834596044
3075.0,3.35905609944,1.9879755043460001,3.932494834596044
3125.0,3.35905609944,1.9879755043460001,3.932494834596044
3175.0,3.35905609944,1.9879755043460001,3.932494834596044
3225.0,3.35905609944,1.9879755043460001,3.932494834596044
3275.0,3.35905609944,1.9879755043460001,3.932494834596044
3325.0,3.35905609944,1.9879755043460001,3.932494834596044
3375.0,3.35905609944,1.9879755043460001,3.932494834596044
3425.0,3.35905609944,1.9879755043460001,3.932494834596044
3475.0,3.35905609944,1.9879755043460001,3.932494834596044
3525.0,3.35905609944,1.9879755043460001,3.932494834596044
3575.0,3.35905609944,1.9879755043460001,3.932494834596044
3625.0,3.35905609944,1.9879755043460001,3.932494834596044
3675.0,3.35905609944,1.9879755043460001,3.932494834596044
3725.0,3.35905609944,1.9879755043460001,3.932494834596044
3775.0,3.35905609944,1.9879755043460001,3.932494834596044
3825.0,3.35905609944,1.9879755043460001,3.932494834596044
3875.0,3.35905609944,1.9879755043460001,3.932494834596044
3925.0,3.35905609944,1.9879755043460001,3.932494834596044
3975.0,3.35905609944,1.9879755043460001,3.932494834596044
4025.0,3.35905609944,1.9879755043460001,3.932494834596044
4075.0,3.173735981954,1.8026553868600002,3.4705612873153675
4125.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4175.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4225.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4275.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4325.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4375.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4425.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4475.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4525.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4575.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4625.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4675.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4725.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4775.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4825.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4875.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4925.0,2.9475208658262497,1.5764402707322498,2.310655443520716
4975.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5025.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5075.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5125.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5175.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5225.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5275.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5325.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5375.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5425.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5475.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5525.0,2.9475208658262497,1.5764402707322498,2.310655443520716
5575.0,2.9475208658262497,1.5764402707322498,2.310655443520716
