Site,BL,low,high
25.0,4.274352546325,2.322396945913,2.8847596672013616
75.0,4.274352546325,2.322396945913,2.8847596672013616
125.0,4.274352546325,2.322396945913,2.8847596672013616
175.0,4.274352546325,2.322396945913,2.8847596672013616
225.0,4.274352546325,2.322396945913,2.8847596672013616
275.0,4.274352546325,2.322396945913,2.8847596672013616
325.0,4.274352546325,2.322396945913,2.8847596672013616
375.0,4.274352546325,2.322396945913,2.8847596672013616
425.0,4.274352546325,2.322396945913,2.8847596672013616
475.0,4.274352546325,2.322396945913,2.8847596672013616
525.0,4.274352546325,2.322396945913,2.8847596672013616
575.0,4.274352546325,2.322396945913,2.8847596672013616
625.0,4.274352546325,2.322396945913,2.8847596672013616
675.0,4.274352546325,2.322396945913,2.8847596672013616
725.0,4.274352546325,2.322396945913,2.8847596672013616
775.0,4.274352546325,2.322396945913,2.8847596672013616
825.0,4.274352546325,2.322396945913,2.8847596672013616
875.0,4.274352546325,2.322396945913,2.8847596672013616
925.0,4.274352546325,2.322396945913,2.8847596672013616
975.0,4.274352546325,2.322396945913,2.8847596672013616
1025.0,4.274352546325,2.322396945913,2.8847596672013616
1075.0,4.274352546325,2.322396945913,2.8847596672013616
1125.0,4.274352546325,2.322396945913,2.8847596672013616
1175.0,4.274352546325,2.322396945913,2.8847596672013616
1225.0,4.274352546325,2.322396945913,2.8847596672013616
1275.0,4.274352546325,2.322396945913,2.8847596672013616
1325.0,4.274352546325,2.322396945913,2.8847596672013616
1375.0,4.274352546325,2.322396945913,2.8847596672013616
1425.0,4.274352546325,2.322396945913,2.8847596672013616
1475.0,4.274352546325,2.322396945913,2.8847596672013616
1525.0,4.274352546325,2.322396945913,2.8847596672013616
1575.0,4.274352546325,2.322396945913,2.8847596672013616
1625.0,4.274352546325,2.322396945913,2.8847596672013616
1675.0,4.274352546325,2.322396945913,2.8847596672013616
1725.0,4.274352546325,2.322396945913,2.8847596672013616
1775.0,4.274352546325,2.322396945913,2.8847596672013616
1825.0,4.274352546325,2.322396945913,2.8847596672013616
1875.0,4.274352546325,2.322396945913,2.8847596672013616
1925.0,4.274352546325,2.322396945913,2.8847596672013616
1975.0,4.274352546325,2.322396945913,2.8847596672013616
2025.0,4.274352546325,2.322396945913,2.8847596672013616
2075.0,4.274352546325,2.322396945913,2.8847596672013616
2125.0,4.274352546325,2.322396945913,2.8847596672013616
2175.0,4.274352546325,2.322396945913,2.8847596672013616
2225.0,4.274352546325,2.322396945913,2.8847596672013616
2275.0,4.274352546325,2.322396945913,2.8847596672013616
2325.0,4.274352546325,2.322396945913,2.8847596672013616
2375.0,4.274352546325,2.322396945913,2.8847596672013616
2425.0,4.274352546325,2.322396945913,2.8847596672013616
2475.0,4.274352546325,2.322396945913,2.8847596672013616
2525.0,4.274352546325,2.322396945913,2.8847596672013616
2575.0,4.274352546325,2.322396945913,2.8847596672013616
2625.0,4.274352546325,2.322396945913,2.8847596672013616
2675.0,4.274352546325,2.322396945913,2.8847596672013616
2725.0,4.274352546325,2.322396945913,2.8847596672013616
2775.0,4.274352546325,2.322396945913,2.8847596672013616
2825.0,4.274352546325,2.322396945913,2.8847596672013616
2875.0,4.274352546325,2.322396945913,2.8847596672013616
2925.0,4.274352546325,2.322396945913,2.8847596672013616
2975.0,4.274352546325,2.322396945913,2.8847596672013616
3025.0,4.274352546325,2.322396945913,2.8847596672013616
3075.0,4.274352546325,2.322396945913,2.8847596672013616
3125.0,4.274352546325,2.322396945913,2.8847596672013616
3175.0,4.274352546325,2.322396945913,2.8847596672013616
3225.0,4.274352546325,2.322396945913,2.8847596672013616
3275.0,4.274352546325,2.322396945913,2.8847596672013616
3325.0,4.274352546325,2.322396945913,2.8847596672013616
3375.0,4.274352546325,2.322396945913,2.8847596672013616
3425.0,4.274352546325,2.322396945913,2.8847596672013616
3475.0,4.274352546325,2.322396945913,2.8847596672013616
3525.0,4.274352546325,2.322396945913,2.8847596672013616
3575.0,4.274352546325,2.322396945913,2.8847596672013616
3625.0,4.274352546325,2.322396945913,2.8847596672013616
3675.0,4.274352546325,2.322396945913,2.8847596672013616
3725.0,4.274352546325,2.322396945913,2.8847596672013616
3775.0,4.274352546325,2.322396945913,2.8847596672013616
3825.0,4.274352546325,2.322396945913,2.8847596672013616
3875.0,4.274352546325,2.322396945913,2.8847596672013616
3925.0,4.274352546325,2.322396945913,2.8847596672013616
3975.0,4.274352546325,2.322396945913,2.8847596672013616
4025.0,4.274352546325,2.322396945913,2.8847596672013616
4075.0,4.274352546325,2.322396945913,2.8847596672013616
4125.0,4.274352546325,2.322396945913,2.8847596672013616
4175.0,4.274352546325,2.322396945913,2.8847596672013616
4225.0,4.274352546325,2.322396945913,2.8847596672013616
4275.0,4.274352546325,2.322396945913,2.8847596672013616
4325.0,4.270768242152999,2.3188126417409993,2.917237148471883
4375.0,4.26761014639,2.315654545978,2.9126701703684805
4425.0,4.26761014639,2.315654545978,2.9126701703684805
4475.0,4.26761014639,2.315654545978,2.9126701703684805
4525.0,4.26761014639,2.315654545978,2.9126701703684805
4575.0,4.26761014639,2.315654545978,2.9126701703684805
4625.0,4.26761014639,2.315654545978,2.9126701703684805
4675.0,4.26761014639,2.315654545978,2.9126701703684805
4725.0,4.26761014639,2.315654545978,2.9126701703684805
4775.0,4.26761014639,2.315654545978,2.9126701703684805
4825.0,4.26761014639,2.315654545978,2.9126701703684805
4875.0,4.26761014639,2.315654545978,2.9126701703684805
4925.0,4.26761014639,2.315654545978,2.9126701703684805
4975.0,4.26761014639,2.315654545978,2.9126701703684805
5025.0,4.2628713445469995,2.3412064570079996,2.8822483658420825
5075.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5125.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5175.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5225.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5275.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5325.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5375.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5425.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5475.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5525.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5575.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5625.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5675.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5725.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5775.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5825.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5875.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5925.0,4.252439525931999,2.3307746383929993,2.8875068127613197
5975.0,4.252439525931999,2.3307746383929993,2.8875068127613197
