Site,BL,low,high
25.0,3.486517,2.3405310000000004,2.909296519999999
75.0,3.4899940000000003,2.2046740000000002,2.9013826399999987
125.0,3.490054,2.204734,2.899817319999999
175.0,3.490054,2.204734,2.874626360000001
225.0,3.490537,2.2052169999999998,2.8539006800000006
275.0,3.4914959999999997,2.2061759999999997,2.8475938000000003
325.0,3.492938,2.207618,2.837462000000001
375.0,3.49475,2.20943,2.8265814400000018
425.0,3.49475,2.20943,2.8137478
475.0,3.4965650000000004,2.2112450000000003,2.8149795999999982
525.0,3.4971090000000005,2.2117890000000004,2.82031416
575.0,3.501941,2.216621,2.8084966800000015
625.0,3.5042500000000003,2.2189300000000003,2.807356560000001
675.0,3.505739,2.220419,2.8189532800000023
725.0,3.5151,2.22978,2.818114440000001
775.0,3.5197949999999993,2.2344749999999993,2.8103649600000002
825.0,3.5237109999999996,2.2383909999999996,2.8147421199999973
875.0,3.526287,2.240967,2.822326359999999
925.0,3.527329,2.242009,2.825884200000001
975.0,3.528578,2.243258,2.8308614000000003
1025.0,3.530501,2.245181,2.8381839199999987
1075.0,3.532552,2.247232,2.846508039999997
1125.0,3.536385,2.251065,2.828992279999998
1175.0,3.53852,2.2532,2.829519679999999
1225.0,3.540746,2.255426,2.833480039999998
1275.0,3.543475,2.258155,2.8309387999999993
1325.0,3.5471690000000002,2.261849,2.8272339199999994
1375.0,3.5505130000000005,2.2651930000000005,2.8313284000000003
1425.0,3.5498779999999996,2.2645579999999996,2.8362049600000017
1475.0,3.5543780000000003,2.2690580000000002,2.8340065599999984
1525.0,3.5564540000000004,2.2711340000000004,2.8230033999999993
1575.0,3.561173,2.275853,2.8233221399999975
1625.0,3.56295,2.27763,2.8172817200000013
1675.0,3.56471,2.27939,2.8081852399999985
1725.0,3.569896,2.284576,2.8091649599999986
1775.0,3.5718370000000004,2.2865170000000004,2.8163170399999977
1825.0,3.5745420000000006,2.2892220000000005,2.8276909999999975
1875.0,3.580491,2.295171,2.8353136399999994
1925.0,3.582428,2.297108,2.835832120000001
1975.0,3.5863490000000002,2.301029,2.8445138000000014
2025.0,3.5904000000000003,2.3050800000000002,2.836291920000001
2075.0,3.5924540000000005,2.3071340000000005,2.82501092
2125.0,3.5911750000000002,2.2401210000000003,2.8259632000000035
2175.0,3.5898760000000003,2.2388220000000008,2.8165635999999985
2225.0,3.590659,2.239605,2.793898599999999
2275.0,3.586247,2.2351930000000007,2.7741239600000025
2325.0,3.573495,2.222441,2.76772152
2375.0,3.5542550000000004,2.203201000000001,2.7340179200000003
2425.0,3.5378860000000003,2.1868320000000008,2.718326440000002
2475.0,3.5086570000000004,2.1841160000000004,2.7112732000000017
2525.0,3.491223,2.166682,2.6783372400000007
2575.0,3.487237,2.162696,2.6677192800000014
2625.0,3.480228,2.155687,2.6520434399999995
2675.0,3.472556,2.148015,2.6455376000000017
2725.0,3.467599,2.143058,2.637399359999998
2775.0,3.4661730000000004,2.1416320000000004,2.6298464399999997
2825.0,3.459856,2.135315,2.63119916
2875.0,3.4587290000000004,2.1341880000000004,2.614852640000001
2925.0,3.4523170000000003,2.1277760000000003,2.6234247399999986
2975.0,3.448385,2.123844,2.6071620000000006
3025.0,3.443105,2.118564,2.6102586000000008
3075.0,3.4384639999999997,2.1139229999999998,2.6044500399999997
3125.0,3.4330620000000005,2.1085210000000005,2.59724264
3175.0,3.4278370000000002,2.1032960000000003,2.592179840000001
3225.0,3.4261770000000005,2.1016360000000005,2.5859734799999967
3275.0,3.424891,2.10035,2.5656421999999997
3325.0,3.42355,2.099009,2.55908356
3375.0,3.422304,2.097763,2.5475204000000002
3425.0,3.420186,2.095645,2.5402613999999994
3475.0,3.4189670000000003,2.0944260000000003,2.5275075199999995
3525.0,3.417529,2.092988,2.5262213599999983
3575.0,3.414918,2.090377,2.5286954
3625.0,3.414727,2.090186,2.530421239999999
3675.0,3.414217,2.089676,2.5258477600000004
3725.0,3.410283,2.085742,2.5258972000000006
3775.0,3.4093459999999998,2.084805,2.5263238399999994
3825.0,3.4053780000000002,2.0808370000000003,2.5158281600000003
3875.0,3.4047370000000003,2.0801960000000004,2.5211837599999973
3925.0,3.406095,2.081554,2.52031712
3975.0,3.407603,2.083062,2.5059834399999996
4025.0,3.403302,2.078761,2.50575492
4075.0,3.403081,2.07854,2.507306239999999
4125.0,3.4047370000000003,2.0801960000000004,2.5328467200000007
4175.0,3.403813,2.079272,2.526738760000001
4225.0,3.403813,2.079272,2.5439792000000003
4275.0,3.400795,2.076254,2.5391545599999987
4325.0,3.397166,2.072625,2.5351659599999974
4375.0,3.3908760000000004,2.0663350000000005,2.51573124
4425.0,3.389061,2.06452,2.515055600000001
4475.0,3.386344,2.061803,2.5233727600000004
4525.0,3.385182,2.060641,2.5173026800000016
4575.0,3.383105,2.058564,2.5139546399999984
4625.0,3.37922,2.054679,2.505878159999999
4675.0,3.376731,1.9120820000000003,2.503337520000002
4725.0,3.37474,1.9100910000000004,2.49220576
4775.0,3.373397,1.9087480000000006,2.4972881599999988
4825.0,3.37414,1.9094910000000005,2.498516879999999
4875.0,3.369647,1.9049980000000004,2.4958339200000013
4925.0,3.3670820000000004,1.9024330000000007,2.4927333599999995
4975.0,3.363803,1.8991540000000002,2.4922764000000015
5025.0,3.363715,1.8990660000000004,2.4878051999999977
5075.0,3.359585,1.8949360000000004,2.479946720000001
5125.0,3.356243,1.8497970000000001,2.4649740000000016
5175.0,3.3528649999999995,1.8464189999999996,2.4427435600000003
5225.0,3.352266,1.8458200000000002,2.43179504
5275.0,3.3476760000000003,1.8412300000000004,2.43355584
5325.0,3.3464940000000003,1.9055500000000003,2.4301153999999996
5375.0,3.341584,1.90064,2.41995132
5425.0,3.3387740000000004,1.8978300000000004,2.40813268
5475.0,3.336939,1.895995,2.41145748
5525.0,3.3364520000000004,1.9526230000000007,2.3944113599999994
5575.0,3.3341350000000003,1.9503060000000005,2.399364399999999
5625.0,3.333107,1.9492780000000003,2.3980602399999986
5675.0,3.3322000000000003,1.9483710000000005,2.40099732
5725.0,3.331742,1.9479130000000004,2.3967629199999996
5775.0,3.330345,1.9465160000000001,2.3957740800000003
5825.0,3.326664,1.9428350000000003,2.3976897600000013
5875.0,3.323119,1.8821750000000002,2.4048484000000023
5925.0,3.322109,1.8921900000000003,2.3984344799999997
5975.0,3.3217490000000005,1.8808050000000005,2.40041976
6025.0,3.322109,1.8811650000000002,2.4043365199999993
6075.0,3.3214870000000003,1.8805430000000003,2.3990078400000003
6125.0,3.3210100000000002,1.8800660000000002,2.393575639999999
6175.0,3.321622,1.880678,2.3839454000000004
6225.0,3.319897,1.878953,2.3717204800000005
6275.0,3.319316,1.8783720000000002,2.37676608
6325.0,3.3175030000000003,1.8765590000000003,2.36792232
6375.0,3.3152670000000004,1.8743230000000004,2.3673386400000007
6425.0,3.310075,1.8691309999999999,2.36894904
6475.0,3.307697,1.866753,2.370275799999999
6525.0,3.3057589999999997,1.8648149999999997,2.3676808800000013
6575.0,3.3055179999999997,1.8645739999999997,2.365073480000001
6625.0,3.3033040000000002,1.8623600000000002,2.356780039999999
6675.0,3.2977440000000002,1.8568000000000002,2.36449196
6725.0,3.2963440000000004,1.8554000000000004,2.3696423999999983
6775.0,3.29554,1.854596,2.37236024
6825.0,3.2931150000000002,1.8521710000000002,2.3663703599999986
6875.0,3.2922130000000003,1.8512690000000003,2.368809599999998
6925.0,3.291969,1.851025,2.3702492800000012
6975.0,3.289176,1.8482319999999999,2.3693669599999985
7025.0,3.2878230000000004,1.8468790000000004,2.3736111199999987
7075.0,3.290712,1.849768,2.37552556
7125.0,3.2912600000000003,1.8503160000000003,2.383707079999999
7175.0,3.2912600000000003,1.8503160000000003,2.385336959999999
7225.0,3.292578,1.8516339999999998,2.38358972
7275.0,3.2924860000000002,1.8515420000000002,2.37986872
7325.0,3.288576,1.847632,2.3866047999999997
7375.0,3.2872360000000005,1.8462920000000005,2.3888616000000007
7425.0,3.2856449999999997,2.359413,2.390122400000002
7475.0,3.2826150000000003,2.356383,2.389768959999999
7525.0,3.280959,2.3547270000000005,2.3933183200000006
7575.0,3.2788850000000003,2.352653,2.395917440000001
7625.0,3.2788850000000003,2.352653,2.3887882799999987
7675.0,3.2733060000000003,2.347074,2.398370760000001
7725.0,3.271797,2.3455649999999997,2.4030037199999996
7775.0,3.271682,2.3454500000000005,2.399718840000001
7825.0,3.268178,2.341946,2.39842916
7875.0,3.264812,2.3385800000000003,2.3965862400000004
7925.0,3.260139,2.333907,2.399896799999999
7975.0,3.259085,2.332853,2.4050509600000005
8025.0,3.2582430000000002,2.3320110000000005,2.407619199999999
8075.0,3.256913,2.3306810000000002,2.4128734200000004
8125.0,3.255977,2.329745,2.41814504
8175.0,3.25535,2.3291180000000002,2.421311760000001
8225.0,3.25535,2.3291180000000002,2.4246565199999983
8275.0,3.2566829999999998,2.330451,2.4308446000000012
8325.0,3.254007,2.327775,2.43518048
8375.0,3.24938,2.3231479999999998,2.441078800000001
8425.0,3.2406,2.314368,2.4493311599999994
8475.0,3.238256,2.312024,2.4548313999999998
8525.0,3.236119,2.309887,2.46923496
8575.0,3.230245,2.315613,2.4785964799999984
8625.0,3.2272839999999996,2.312652,2.4940620400000006
8675.0,3.223807,2.3091749999999998,2.4908779600000006
8725.0,3.219584,2.304952,2.488154959999999
8775.0,3.217329,2.302697,2.485282359999999
8825.0,3.2104380000000003,2.2958060000000007,2.492955839999999
8875.0,3.206876,2.4817710400000017,2.5066120400000025
8925.0,3.203404,2.499318359999999,2.5276473599999987
8975.0,3.1982440000000003,2.508011719999998,2.533177719999997
9025.0,3.196415,2.5108465599999974,2.531838559999997
9075.0,3.19168,2.515834200000001,2.5397487000000005
9125.0,3.1907010000000002,2.5220761199999995,2.545509119999999
