Site,BL,low,high
25.0,3.823818,2.904078,3.108404519999998
75.0,3.825433,2.905693,3.10219228
125.0,3.8260509999999996,2.9063109999999996,3.1058105199999995
175.0,3.8276380000000003,2.9078980000000003,3.135974000000002
225.0,3.8260895,2.9063495,3.1599383000000003
275.0,3.820623,2.900883,3.155940520000001
325.0,3.812488,2.892748,3.1593912
375.0,3.811107,2.891367,3.1507020799999994
425.0,3.8117845,2.8920445,3.1035286200000005
475.0,3.811391,2.891651,3.0833234799999993
525.0,3.807142,2.887402,3.074085759999999
575.0,3.8031110000000004,2.8833710000000004,3.0840649599999965
625.0,3.801662,2.881922,3.0821619199999986
675.0,3.7993119999999996,2.8795719999999996,3.0787277599999987
725.0,3.798903,2.879163,3.0644788400000005
775.0,3.798221,2.878481,3.0526209999999985
825.0,3.8007279999999994,2.8809879999999994,3.0412759200000012
875.0,3.807583,2.887843,3.031302319999999
925.0,3.810124,2.890384,3.0163730000000006
975.0,3.8097350000000003,2.8899950000000003,3.00020528
1025.0,3.807849,2.888109,2.9866341599999986
1075.0,3.8048265000000003,2.8850865000000003,2.98520034
1125.0,3.804311,2.884571,2.980602479999998
1175.0,3.8040810000000005,2.8843410000000005,2.9711800399999997
1225.0,3.8007279999999994,2.8809879999999994,2.9767262800000003
1275.0,3.79873,2.87899,2.983517400000001
1325.0,3.800668,2.880928,2.9734510000000007
1375.0,3.800668,2.880928,2.9610556399999997
1425.0,3.8014200000000002,2.8816800000000002,2.9580018
1475.0,3.801662,2.881922,2.95418552
1525.0,3.8014200000000002,2.8816800000000002,2.9541739199999997
1575.0,3.802943,2.883203,2.954095119999999
1625.0,3.8040810000000005,2.8843410000000005,2.950463999999999
1675.0,3.8043559999999994,2.8840225199999985,2.94881952
1725.0,3.805325,2.877856199999999,2.9446931999999997
1775.0,3.80588,2.8822476,2.9523066
1825.0,3.807849,2.8848721200000007,2.9587201200000015
1875.0,3.808573,2.888833,2.96529064
1925.0,3.809145,2.8885582799999994,2.965223279999999
1975.0,3.8119199999999998,2.4814799999999995,2.967802520000002
2025.0,3.817521,2.487081,2.9709989599999984
2075.0,3.8189430000000004,2.4885030000000006,2.96908272
2125.0,3.819389,2.488949,2.959230999999999
2175.0,3.8227889999999998,2.492349,2.9703163600000004
2225.0,3.8246750000000005,2.4942350000000006,2.976768119999998
2275.0,3.82944,2.4989999999999997,2.9710888000000004
2325.0,3.8319280000000004,2.501488,2.97020604
2375.0,3.8345019999999996,2.5040619999999993,2.9703920800000008
2425.0,3.8372070000000003,2.506767,2.98581964
2475.0,3.839112,2.508672,2.987658119999999
2525.0,3.844211,2.513771,2.9961476
2575.0,3.849934,2.519494,3.02928716
2625.0,3.8567639999999996,2.526324,3.020257800000001
2675.0,3.8592340000000003,2.5287940000000004,3.0222196799999996
2725.0,3.867054,2.536614,3.021398840000001
2775.0,3.8705,2.5400599999999995,3.0252252800000026
2825.0,3.8678299999999997,2.5373899999999994,3.0259839200000007
2875.0,3.8692640000000003,2.538824,3.025733239999999
2925.0,3.870571,2.5401309999999997,3.02004172
2975.0,3.872392,2.541952,3.026681839999999
3025.0,3.8736499999999996,2.5432099999999993,3.026308759999999
3075.0,3.8753409999999997,2.5449009999999994,3.032386559999999
3125.0,3.8781719999999997,2.4436859999999996,3.0346173199999984
3175.0,3.880218,2.445732,3.031145719999998
3225.0,3.8763199999999998,2.4418339999999996,3.0354579799999994
3275.0,3.8760909999999997,2.4416049999999996,3.0383342399999984
3325.0,3.8775309999999994,2.4430449999999992,3.0527586000000007
3375.0,3.878695,2.444209,3.0576289599999993
3425.0,3.8821680000000005,2.4476820000000004,3.0612365999999978
3475.0,3.882041,2.447555,3.064383640000001
3525.0,3.8782829999999997,2.4437969999999996,3.0546662400000013
3575.0,3.875941,2.441455,3.04715576
3625.0,3.874962,2.440476,3.03453356
3675.0,3.872827,2.438341,3.0268643199999987
3725.0,3.867938,2.350453,3.022554159999999
3775.0,3.8655429999999997,2.348058,3.0114136
3825.0,3.862317,2.3448320000000002,2.9988600400000003
3875.0,3.857777,2.340292,2.998657359999999
3925.0,3.8491229999999996,2.331638,2.9711444400000007
3975.0,3.843503,2.3260180000000004,2.96012264
4025.0,3.8355520000000003,2.318067,2.9475729599999982
4075.0,3.827795,2.3103100000000003,2.9413765599999984
4125.0,3.8209820000000003,2.303497,2.92648048
4175.0,3.8119725,2.2944875,2.9078536199999987
4225.0,3.8045690000000003,2.287084,2.903930359999999
4275.0,3.794847,2.277362,2.8807017199999967
4325.0,3.788212,2.270727,2.8800367999999987
4375.0,3.783453,2.265968,2.876560160000001
4425.0,3.7764290000000003,2.2589440000000005,2.878481879999999
4475.0,3.765845,2.24836,2.8720512800000004
4525.0,3.7581950000000006,2.240710000000001,2.8534469599999985
4575.0,3.752393,2.234908,2.851173719999998
4625.0,3.75144,2.233955,2.8435760799999987
4675.0,3.7422869999999997,2.2248019999999995,2.828935880000001
4725.0,3.738794,2.2213089999999998,2.8255074
4775.0,3.736001,2.218516,2.81972092
4825.0,3.734473,2.2169879999999997,2.820150199999999
4875.0,3.7303589999999995,2.2128739999999993,2.80204896
4925.0,3.72524,2.2077549999999997,2.800435399999999
4975.0,3.7244660000000005,2.2069810000000007,2.7975890000000003
5025.0,3.724227,2.206742,2.79634464
5075.0,3.7200689999999996,2.202584,2.784373920000001
5125.0,3.7199090000000004,2.2024240000000006,2.7884776800000015
5175.0,3.718215,2.20073,2.7859171199999997
5225.0,3.7162050000000004,2.1987200000000007,2.786338239999999
5275.0,3.713146,2.1956610000000003,2.780367600000001
5325.0,3.7099670000000002,2.192482,2.7750384
5375.0,3.7082759999999997,2.190791,2.7753070399999995
5425.0,3.7056580000000006,2.188173000000001,2.7598408799999996
5475.0,3.702477,2.2679,2.7432377599999995
5525.0,3.6982869999999997,2.2637099999999997,2.7401559200000003
5575.0,3.696028,2.261451,2.7306617199999987
5625.0,3.6923100000000004,2.2577330000000004,2.7297139199999996
5675.0,3.6834740000000004,2.2488970000000004,2.7267963199999983
5725.0,3.677277,2.2896170000000002,2.724381479999999
5775.0,3.6739689999999996,2.2863089999999997,2.7235776799999982
5825.0,3.670924,2.283264,2.721178999999999
5875.0,3.6681079999999997,2.280448,2.7258739199999984
5925.0,3.6662049999999997,2.278545,2.72731312
5975.0,3.6621319999999997,2.274472,2.7288476800000003
6025.0,3.6555540000000004,2.2678940000000005,2.7304739599999976
6075.0,3.6475589999999998,2.259899,2.7294158800000017
6125.0,3.641539,2.253879,2.717040759999998
6175.0,3.6369190000000007,2.249259000000001,2.7178479599999976
6225.0,3.6283350000000003,2.2406750000000004,2.7103286799999977
6275.0,3.6168560000000003,2.2291960000000004,2.7164742000000004
6325.0,3.6101010000000002,2.2224410000000003,2.73469036
6375.0,3.604424,2.216764,2.743720640000003
6425.0,3.599544,2.211884,2.7423345999999977
6475.0,3.594283,2.488299,2.755087839999999
6525.0,3.59023,2.484246,2.760843639999999
6575.0,3.585343,2.479359,2.7598822
6625.0,3.5801860000000003,2.4742020000000005,2.7640595999999995
6675.0,3.574805,2.468821,2.7638015600000005
6725.0,3.570152,2.4641680000000004,2.7557382799999974
6775.0,3.5689130000000002,2.4629290000000004,2.755841079999999
6825.0,3.5660680000000005,2.4600840000000006,2.7571173999999985
6875.0,3.561662,2.4556780000000002,2.74846168
