Site,BL,low,high
25.0,4.680522003556304,3.488087160660145,4.471442937184126
75.0,4.680230945473066,3.4877961025769064,4.4619559467877865
125.0,4.683806172997093,3.4913713301009333,4.432477636871935
175.0,4.692361448277931,3.4999266053817717,4.397889491495122
225.0,4.693735257465194,3.5013004145690347,4.3602860634592755
275.0,4.6979804061497275,3.3636037283438665,4.348918591844105
325.0,4.7036159370756305,3.3692392592697695,4.345839663597518
375.0,4.706979831878748,3.3726031540728867,4.342577941828154
425.0,4.709532454119421,3.3751557763135596,4.346454726657351
475.0,4.709304264230888,3.374927586425027,4.349088273722267
525.0,4.708517175936154,3.374140498130293,4.343017507714877
575.0,4.70646906104189,3.372092383236029,4.319321481644264
625.0,4.706878869212543,3.3725021914066824,4.316116694401348
675.0,4.709792588133249,3.375415910327388,4.323706722351764
725.0,4.714441452323131,3.38006477451727,4.315702023994993
775.0,4.715232206188848,3.3808555283829866,4.324363546305932
825.0,4.715063758495236,3.380687080689375,4.322090855181465
875.0,4.709921022821767,3.443194904066311,4.331883146723383
925.0,4.691083247750843,3.478958838763602,4.321750418226797
975.0,4.674896449044847,3.4627720400576063,4.2939496890734015
1025.0,4.669365168017089,3.4572407590298484,4.280727297761967
1075.0,4.669562794022075,3.457438385034834,4.27617504448878
1125.0,4.670844083641413,3.458719674654172,4.249502566951211
1175.0,4.663376290248562,3.451251881261321,4.218761761209751
1225.0,4.661745538590633,3.4496211296033925,4.204073395025327
1275.0,4.669039646442529,3.456915237455288,4.201622002272884
1325.0,4.6484248504561005,3.43630044146886,4.1818152170041785
1375.0,4.643343077566163,3.4312186685789223,4.165656344884782
1425.0,4.638770046742395,3.426645637755154,4.150352811439421
1475.0,4.617709720277588,3.4055853112903476,4.151416343380484
1525.0,4.6143359039805105,3.40221149499327,4.13162451675475
1575.0,4.612880883795574,3.4007564748083334,4.128565823647973
1625.0,4.612082339852452,3.3999579308652113,4.12357624687382
1675.0,4.607927725852991,3.3958033168657504,4.12954666758855
1725.0,4.608269775639653,3.396145366652412,4.163761311227948
1775.0,4.606520461826081,3.3943960528388404,4.173731633393832
1825.0,4.606625455374786,3.3945010463875454,4.167308460716168
1875.0,4.611732810943392,3.3996084019561517,4.179287312763078
1925.0,4.608785992436403,3.3966615834491627,4.1787657716798625
1975.0,4.6158769473012145,3.4037525383139737,4.190826969151508
2025.0,4.619748488564881,3.4076240795776407,4.20323507838173
2075.0,4.632476130525224,3.4203517215379833,4.195828213299808
2125.0,4.633466296054717,3.4213418870674763,4.179969035392457
2175.0,4.6445288976283985,3.4324044886411578,4.164529823399541
2225.0,4.659451205650134,3.4473267966628933,4.185435872700218
2275.0,4.660633610382691,3.44850920139545,4.200598524206775
2325.0,4.673896074618563,3.461771665631322,4.24022140317336
2375.0,4.698033506825423,3.4859090978381824,4.253867702107756
2425.0,4.709336759714857,3.497212350727616,4.26861102218397
