Site,TMRCA,low,high
25.0,1.6931178845981631,1.3975750018359014,1.99204150625342
75.0,1.6931887495234437,1.3976458667611817,1.9798236893576353
125.0,1.6949829498577924,1.3994400670955307,1.9740411688353876
175.0,1.6960416202387163,1.4004987374764544,1.9704683594550618
225.0,1.6945779147082496,1.3990350319459877,1.9563472956447627
275.0,1.695840486793748,1.4002976040314863,1.934669457099099
325.0,1.6967641546461465,1.4012212718838848,1.9276304965657518
375.0,1.697660346170718,1.402117463408456,1.9250984111558382
425.0,1.6977182056523588,1.402175322890097,1.9207804106643218
475.0,1.6944573163948207,1.3989144336325587,1.913399440386154
525.0,1.6931178845981631,1.3975750018359014,1.9088592760591463
575.0,1.6913837340068356,1.3958408512445737,1.8878656068229278
625.0,1.6904413813111532,1.3839062965400335,1.8878700093966385
675.0,1.690622487962343,1.3840874031912234,1.8851228919217833
725.0,1.690885597668503,1.3843505128973834,1.8738380394873688
775.0,1.6891925157827057,1.382657431011586,1.873427544898366
825.0,1.6882580664202202,1.3817229816491006,1.8607833516163796
875.0,1.6848545392301124,1.3783194544589927,1.8581693820763496
925.0,1.6738996710441658,1.3673645862730461,1.8383862795012351
975.0,1.6673512552440246,1.360816170472905,1.8282406909997815
1025.0,1.664900698420185,1.3583656136490654,1.8167796680406685
1075.0,1.6637784575977748,1.357243372826655,1.8202816360244014
1125.0,1.6628186711138395,1.3562835863427198,1.8105922981184996
1175.0,1.6597369577241805,1.3532018729530608,1.7969752050366385
1225.0,1.6582336267503788,1.351698541979259,1.7952494405739419
1275.0,1.6587815529741687,1.352246468203049,1.7972613430797677
1325.0,1.647781562462674,1.3412464776915543,1.7791466645553058
1375.0,1.6431721885202621,1.3366371037491425,1.7694180861173117
1425.0,1.6383699912830743,1.3318349065119546,1.7600680552133583
1475.0,1.6267700771638016,1.320234992392682,1.7486383356221564
1525.0,1.62229290160064,1.3157578168295203,1.7487114165406707
1575.0,1.6217859706029947,1.315250885831875,1.7486488769445743
1625.0,1.6202632781458248,1.3333230779441636,1.736189455047205
1675.0,1.6131990233316547,1.3262588231299932,1.7443369872124062
1725.0,1.6078863585634202,1.320946158361759,1.7514175656427946
1775.0,1.6058348429855638,1.3188946427839023,1.7553338661370308
1825.0,1.6034105102493823,1.316470310047721,1.7519876013114295
1875.0,1.6027232109913434,1.3157830107896822,1.7523761799370876
1925.0,1.5980471204979367,1.3111069202962753,1.7461342140910738
1975.0,1.5992640557687963,1.312323855567135,1.743663188494989
2025.0,1.5992640557687963,1.312323855567135,1.7436987124830472
2075.0,1.6009035694620128,1.3139633692603514,1.7384955752077533
2125.0,1.6006697905592582,1.313729590357597,1.726544371188919
2175.0,1.5991633005150732,1.3122231003134117,1.7271877757829222
2225.0,1.6038545980025884,1.316914397800927,1.7370485078829532
2275.0,1.6048890359039494,1.3179488357022882,1.7432571061730673
2325.0,1.6107263745957732,1.3237861743941117,1.74910930671565
2375.0,1.6165261310825454,1.3295859308808842,1.7452661034528096
2425.0,1.619758832377115,1.3328186321754538,1.7486433554779046
2475.0,1.62216280634278,1.3352226061411185,1.747064556552874
2525.0,1.625634800773816,1.3386946005721545,1.7465827847791155
2575.0,1.6356909098611994,1.3487507096595381,1.7527753956891823
2625.0,1.646623661180803,1.3596834609791415,1.765268988622593
