Site,BL,low,high
25.0,3.543025,2.709928,3.8018848000000007
75.0,3.5577300000000003,2.7246330000000003,3.7864831599999986
125.0,3.5743709999999997,2.7412739999999998,3.81380088
175.0,3.586768,2.608707,3.840906559999998
225.0,3.614494,2.6364330000000002,3.87070624
275.0,3.644653,2.6665919999999996,3.9138483999999982
325.0,3.678026,2.6999649999999997,3.961812000000001
375.0,3.7173819999999997,2.7393209999999995,3.993008159999998
425.0,3.764839,2.665382,3.978643000000002
475.0,3.781138,2.69005,3.949141079999999
525.0,3.7831149999999996,2.6920269999999995,3.91170844
575.0,3.788913000000001,2.697825000000001,3.8960963999999993
625.0,3.801749,2.710661,3.9078273200000018
675.0,3.821762,2.730674,3.8723942
725.0,3.838651,2.747563,3.9161195600000007
775.0,3.8523889999999996,2.7613009999999996,3.933382680000002
825.0,3.8630449999999996,2.747549,3.94736548
875.0,3.867984,2.752488,3.9180423200000014
925.0,3.8578900000000003,2.7423940000000004,3.8624254800000015
975.0,3.851603,2.736107,3.8095806000000003
1025.0,3.846526,2.547137,3.770535680000001
1075.0,3.8500240000000003,2.5506350000000007,3.75735348
1125.0,3.8483409999999996,2.548767,3.7816568000000004
1175.0,3.849264,2.54969,3.817293799999998
1225.0,3.844289,2.544715,3.8440260399999993
1275.0,3.8463379999999994,2.5467639999999996,3.832964960000001
1325.0,3.828766,2.60406,3.7950710799999987
1375.0,3.8217930000000004,2.5970870000000006,3.7713699600000004
1425.0,3.8135150000000007,2.588809000000001,3.726576080000001
1475.0,3.7992550000000005,2.5745490000000006,3.673887960000001
1525.0,3.7937070000000004,2.5690010000000005,3.680140719999998
1575.0,3.779974,2.531923,3.63028908
1625.0,3.7683160000000004,2.520265,3.616555159999999
1675.0,3.7645930000000005,2.5165420000000003,3.614090120000001
1725.0,3.761549,2.5134980000000002,3.607925760000001
1775.0,3.755305,2.5072539999999996,3.5792154000000007
1825.0,3.754484,2.5064330000000004,3.57144576
1875.0,3.759768,2.617439,3.5882019199999995
1925.0,3.7712630000000007,2.628934000000001,3.602133559999999
1975.0,3.780183,2.637854,3.610250360000001
2025.0,3.7948190000000004,2.6524900000000002,3.5982052000000007
2075.0,3.8088749999999996,2.6665459999999994,3.60717716
