Site,TMRCA,low,high
25.0,1.534549086324962,1.3209525348408733,2.441231845181397
75.0,1.5350668061967292,1.3214702547126405,2.44963332156172
125.0,1.5332506474066705,1.3196540959225818,2.4551281673133047
175.0,1.5346403435340257,1.321043792049937,2.462660504461156
225.0,1.5364023018825086,1.3228057503984199,2.4639926687587725
275.0,1.5375481501003778,1.323951598616289,2.4684741397627494
325.0,1.5369946256039124,1.3233980741198237,2.4713145104859793
375.0,1.5399590686941518,1.326362517210063,2.48549263403113
425.0,1.5424701503924154,1.3288735989083267,2.4901618837321875
475.0,1.5446211138295227,1.331024562345434,2.497826413794563
525.0,1.5461476442753652,1.3325510927912765,2.504497144571131
575.0,1.5480574615944578,1.334460910110369,2.5119390546927027
625.0,1.5518977976261437,1.338301246142055,2.5185958466683727
675.0,1.5547839556879044,1.3411874042038157,2.522239041284445
725.0,1.5588091096360814,1.3452125581519927,2.5264921633616897
775.0,1.562883371719357,1.3492868202352684,2.5312194204270186
825.0,1.5685048728873319,1.3549083214032431,2.5536492815028877
875.0,1.5773265847655027,1.363730033281414,2.5795856345235073
925.0,1.5832504736707786,1.36965392218669,2.5892157170418857
975.0,1.5905415352514223,1.3769449837673335,2.5998752119962076
1025.0,1.5915956675246334,1.3779991160405447,2.6078058623146196
1075.0,1.596106664506077,1.3825101130219883,2.6135377820014125
1125.0,1.5985765330321426,1.384979981548054,2.62867906143485
1175.0,1.6033066375775133,1.3897100860934246,2.6322817668847804
1225.0,1.6084681967527186,1.3948716452686298,2.6406127949476597
1275.0,1.6110439247580113,1.3974473732739225,2.6423338923243946
1325.0,1.6126694195366782,1.3990728680525895,2.6569626371107726
1375.0,1.6201577824877786,1.40656123100369,2.6736412499258844
1425.0,1.6333678222327275,1.4197712707486387,2.6922894400976367
1475.0,1.6435413833926293,1.4299448319085406,2.712557845631264
1525.0,1.6501152667036842,1.4365187152195955,2.7341313434621135
1575.0,1.659211570343007,1.4456150188589183,2.7451734798747984
1625.0,1.6753428983578145,1.4617463468737257,2.77090860767487
1675.0,1.6873701596466109,1.4737736081625221,2.770325488743003
1725.0,1.6975797832883424,1.4839832318042536,2.78813539420695
1775.0,1.7130101514497926,1.499413599965704,2.8072867277556464
1825.0,1.7297888474606768,1.5161922959765881,2.8140612339256155
1875.0,1.7500180919584132,1.5364215404743244,2.8511238145531204
1925.0,1.7725919399714953,1.5589953884874066,2.8748570224265952
1975.0,1.797400721113616,1.5660025562572113,2.8934774623015618
2025.0,1.8136796304640475,1.5822814656076427,2.911867454342967
2075.0,1.8508629341080656,1.6194647692516608,2.936116618573336
2125.0,1.8870300767193218,1.655631911862917,2.9279427031545096
2175.0,1.917123675064962,1.6391000888668004,2.926808301219774
2225.0,1.9488965495917572,1.6708729633935955,2.921335167526955
2275.0,1.9650454396978145,1.6870218534996528,2.9224113964355563
2325.0,1.9937316672891903,1.7157080810910286,2.9146121118289594
2375.0,2.0253735963216353,1.7473500101234736,2.912510719869998
2425.0,2.057662360733186,1.7420186444869095,2.915021237215706
2475.0,2.0965738292431584,1.7809301129968818,2.889925786434795
2525.0,2.1366407527247007,1.820997036478424,2.8880698190418017
2575.0,2.19388140859797,1.8782376923516932,2.880679846191163
2625.0,2.2242825867269884,1.8896152802098394,2.856833977246694
2675.0,2.2476941614565873,1.9130268549394382,2.8397768584143983
2725.0,2.265488540333521,1.930821233816372,2.8347111458779506
2775.0,2.288853107968231,1.9541858014510818,2.818795603628596
2825.0,2.3124398455555495,1.9777725390384004,2.79190756351404
2875.0,2.3286327024470994,1.9939653959299504,2.756551589219396
2925.0,2.3508637136056896,2.0161964070885405,2.743589322711233
2975.0,2.3876678063468613,2.0530004998297122,2.7022263495206205
3025.0,2.4281245349401437,2.0579765921505486,2.6441698932037956
3075.0,2.457485813671001,2.087337870881406,2.5931879779350755
3125.0,2.489538426943945,2.0843759646718745,2.5571247691448824
3175.0,2.518198309134557,2.113035846862486,2.5321957820081566
3225.0,2.5324757646833,2.081547204077309,2.5105621870380346
3275.0,2.553023392023587,2.102094831417596,2.484071373414776
3325.0,2.5619368796952817,2.1110083190892905,2.4833167902294817
3375.0,2.57237110553643,2.1214425449304386,2.499231739248083
3425.0,2.5888766975564184,2.137948136950427,2.487530663589745
3475.0,2.60103938969419,2.1501108290881987,2.4711166367372863
3525.0,2.6115136905734673,2.160585129967476,2.4548468044293266
3575.0,2.625720536282871,2.1747919756768797,2.4350779273230403
3625.0,2.636117739868779,2.185189179262788,2.4220998572244117
3675.0,2.653696156213745,2.202767595607754,2.3899329642334477
3725.0,2.669423942218061,2.21849538161207,2.378138159909449
3775.0,2.692297475537972,2.241368914931981,2.3423303181453448
3825.0,2.7093010997651583,2.258372539159167,2.3191220761178166
3875.0,2.717929033212759,2.267000472606768,2.315169575281963
3925.0,2.7230191853832517,2.2720906247772605,2.301789379715099
3975.0,2.743502107771299,2.283561245854563,2.2828219415945563
4025.0,2.7588839267298724,2.292538276100484,2.2981101709089096
4075.0,2.7722066766877806,2.272844888321321,2.2908140147917613
4125.0,2.793307189056351,2.253773107990454,2.270668465544357
4175.0,2.806354446227512,2.2584183064270578,2.2730565183222473
4225.0,2.8147585039580822,2.2431998680239458,2.262318157980094
4275.0,2.820371561883287,2.2418637928779663,2.2605904529644274
4325.0,2.8244279441916875,2.248211676816158,2.268373078648799
4375.0,2.8276739948844614,2.2351675629849854,2.2538157505221528
4425.0,2.8274216911657986,2.2340969234903314,2.253927209136518
4475.0,2.825193401439794,2.236363343864261,2.2569806851914844
4525.0,2.824041251743005,2.2206839301598578,2.240339326862681
4575.0,2.8244306695380796,2.2167844891338127,2.2370590628638167
4625.0,2.8229314844131452,2.2033748744572135,2.2216886935081397
4675.0,2.8254705405187908,2.1937450866693373,2.2113537269975403
4725.0,2.8229314844131452,2.182922871144609,2.200055380728416
4775.0,2.824041251743005,2.1839349464493827,2.197678583887177
4825.0,2.8290156468342174,2.1921282621390867,2.20480278957303
4875.0,2.8312987510624574,2.1975698953692975,2.2079771129528036
4925.0,2.83336983494243,2.1884814215755197,2.1971241941620363
4975.0,2.8360682298651363,2.1847429141840697,2.1972535421197548
5025.0,2.836976613804403,2.183285193564677,2.1947784132700248
5075.0,2.8396922492644823,2.1940201794533833,2.2061850613193332
5125.0,2.8378060050993885,2.1919247292957227,2.2043214885578064
5175.0,2.837723780416555,2.1931587525036917,2.20639151617777
5225.0,2.8349124622758053,2.1896313676388446,2.2062596424087406
5275.0,2.8343079513406404,2.194150053321699,2.206615281785117
5325.0,2.8360103852754457,2.2003189334694087,2.2139806576598864
5375.0,2.8371399599513683,2.196982139031949,2.2085963589684368
5425.0,2.8409261284298237,2.200029798047972,2.2109199096587107
5475.0,2.842421362430517,2.19176183158323,2.2047155175208855
5525.0,2.843115209923761,2.1878125689397216,2.2011871158404475
5575.0,2.842421362430517,2.1882856918585993,2.203643326813222
5625.0,2.8458839437041763,2.187781175784606,2.206344035452379
5675.0,2.848399149539232,2.1840997154964725,2.208116260280193
5725.0,2.851668515904292,2.191041246901829,2.2138501754450743
5775.0,2.853250177903292,2.182855877740013,2.2086964522093115
5825.0,2.8543613892215074,2.172073804613606,2.1995735836549537
5875.0,2.852943567979151,2.175843820041808,2.202822629067516
5925.0,2.853726502401504,2.1746004525587095,2.2016745793709753
5975.0,2.855469814242276,2.173070128222865,2.201067162359774
6025.0,2.857788822819812,2.169708652933127,2.1975841419963094
6075.0,2.859523828721384,2.1566739161972768,2.1880698935739797
6125.0,2.8598152369578043,2.163277283990376,2.1920066403894594
6175.0,2.8641189668823714,2.158765382713387,2.1886270103464045
6225.0,2.8653958673012294,2.1626078499974337,2.1922744938589878
6275.0,2.8662917266640915,2.1733478338537795,2.2073229940328916
6325.0,2.872830531398234,2.187590133059147,2.220147637038711
6375.0,2.8773811133879605,2.1968236533223564,2.2333144982228297
6425.0,2.8895072570155906,2.1870705794418637,2.2259728329294597
6475.0,2.899202607695322,2.1857259085132945,2.2236158209676673
6525.0,2.9064199283811476,2.182817537459301,2.22478341188452
6575.0,2.9104885412434087,2.185750738699177,2.232310799006892
6625.0,2.916455908565529,2.1905864927416827,2.23596744488785
6675.0,2.9222486720111935,2.19759730061762,2.242808601714111
6725.0,2.9243086099032083,2.2070280106503137,2.25602191109228
6775.0,2.926941390065499,2.213915965722357,2.26399280405623
6825.0,2.932896318377223,2.2175731239093057,2.265186446049628
6875.0,2.9360951133486175,2.214980280136926,2.263287261715849
6925.0,2.9372322553626726,2.2119029448995313,2.260026511430715
6975.0,2.937693652755771,2.215398386105317,2.26444191653793
7025.0,2.940965220963033,2.2182918815759063,2.266302807466441
7075.0,2.944890572377764,2.224313342274156,2.269241861207923
7125.0,2.951227175771879,2.232750551102879,2.274722194559371
7175.0,2.959158207875667,2.2462405919704462,2.284508709600679
7225.0,2.9640317318822897,2.243617211584169,2.2885674670733196
7275.0,2.968009431843293,2.247890698887099,2.291363544832847
7325.0,2.964603613335999,2.2458048258556884,2.290435671915895
7375.0,2.9681254036450264,2.242929049303034,2.2878853642756516
7425.0,2.9644737824099487,2.2464682109608267,2.2984810133979567
7475.0,2.961184751768509,2.2415811533324987,2.290485232591874
7525.0,2.9570609478147443,2.2400181478113605,2.287926094000637
7575.0,2.9609779306316555,2.24903277219026,2.29053967505881
7625.0,2.961177170043177,2.260232594901008,2.297467808955407
7675.0,2.958823465556789,2.2636643246810246,2.3006541073025573
7725.0,2.960222670002117,2.2660822855908345,2.3007934330280797
7775.0,2.960694784440301,2.2713201568477013,2.304422039510992
7825.0,2.9618200361125004,2.271534001496182,2.3052666906995802
